TOT_POP,0-9,19-Oct,20-29,30-39,30-39 y/o % of total pop,40-49,50-59,60-69,70-79,80+,White-alone pop,Black-alone pop,Native American/American Indian-alone pop,Asian-alone pop,% Asian-alone,Hawaiian/Pacific Islander-alone pop,Two or more races pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,POVALL_2018,CI90LBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,county_pop2018_18 and older,anycondition_Upper 95% CI,anycondition_number,Obesity_Upper 95% CI,Obesity_number,COPD_number,diabetes_number,CKD_number,Urban_rural_code,Heart disease_number
0.2071583697453627,0.23073082582659024,0.22517858380584138,0.14211605001038252,0.19507748840494638,1.057541173110692,0.18775418189822476,0.2117573925500846,0.24804467579814965,0.22602193794723804,0.24684899388002918,0.2891934145924691,-0.006175102291414991,-0.12034434080655723,-0.020182258205918093,0.5204448910723631,-0.06002643857417567,0.22640405578849435,0.2071583697453627,-0.016725726346788077,0.12397902499952257,-0.009856712729053488,0.3123879798183634,0.2647114542831463,0.1900219399427605,-0.6097999419160576,1.094781965378335,0.1688875073619598,0.5591018247670763,0.20977635893247618,0.2151563033448213,0.0806168231962863,0.5104292850109035,0.3433524774465861,0.2154814929834122,1.1235911933091287,0.03384994644671086,0.5569168465753922,0.10508795976098426,0.2622397790051487,0.21096212480562548,0.252915433543429,0.19881165517127328,-0.4605242569096929,0.25066616885299675,0.328855092164138,0.3121734709692891,0.1653358971135746,0.12861982984186623,0.16363496799819893,-1.0828650827493418,8722
-0.23012427558603538,-0.22110431704521405,-0.22915121401960573,-0.2284319207296896,-0.21447150971901313,0.4014763076082583,-0.22105499329045447,-0.23404673398905554,-0.24539136660410046,-0.2477442414634693,-0.23997471803424822,-0.2653728958646241,-0.06856016894586354,-0.18935434124537598,-0.1378414025245453,-0.40766506016980675,-0.10975882767328234,-0.22062073172700641,-0.23012427558603538,-0.15072418276362098,-0.3520121416023825,-0.14323582583385439,-0.21617841644866417,-0.25471020103752323,-0.24212545725398807,1.1838647481755715,-0.7816456390364973,-0.18352766810342383,-0.6267028687002382,-0.24129492624196483,-0.24290856445577097,-0.19900993861661792,-0.5975993469513123,-0.2520550602550822,-0.27432168769588977,-0.1689035600534217,-0.22420985396620932,-0.2538363331867747,-0.226940065555845,-0.2815690114202986,-0.22861561202376887,-0.24486858399446407,-0.2319332399027123,0.7148045158048293,-0.22839268196591886,1.0061020492000012,-0.227951606557663,-0.22288023638520782,-0.19881025145985384,-0.20988407122330632,-1.0828650827493418,2017
0.22915937114711796,0.27168713252413507,0.23549135930833487,0.19410331702895645,0.19311763077970834,0.7017992514185376,0.18878949130694167,0.20328238499798038,0.27467225788667976,0.2845401954873535,0.32312246373035874,0.22554754059362356,0.3346541816998046,-0.11232425967447829,0.029748244447987036,0.9018314001737178,-0.05957017812372514,0.23524709760854262,0.22915937114711796,-0.8296496952755744,0.3331289174963822,0.0870754699522245,0.28529260614329466,0.34081135259660195,0.1956261027135675,-1.0130268877506097,0.9357626768686035,0.34863657047500496,0.34491851826807984,0.21285760884433982,0.20429366630456192,0.40758931687079053,0.2668614646282435,0.11477623984973792,0.08231129238767593,0.23194061121660342,0.34427190989868794,0.31073313750776016,0.2501388451486415,0.9833775228301984,0.2555872036187835,0.3151995145284726,0.22124684932362057,0.6364492642905277,0.3727546178815016,0.5036285004314568,0.35187531677731276,0.33628587264802695,0.21285551239418227,0.24462662665862925,-1.0828650827493418,10091
-0.2997551363865756,-0.29916531514923783,-0.3064260708238402,-0.2833443541113575,-0.2763703463827809,-1.6231726588233837,-0.28581934852463375,-0.3025257314749806,-0.32255050817293146,-0.330961443424476,-0.3103618657548241,-0.31942130926112716,-0.23267697065285173,-0.24027253075834226,-0.1398924044592105,-0.40290064116420826,-0.11477769262823806,-0.25184208345901354,-0.2997551363865756,-0.19953790617261014,-0.3435149613655179,-0.2176337604492991,-0.3482117914375613,-0.3101541779128416,-0.26919343806421697,0.015897042999627017,-0.8664559262416873,-0.2755402420722341,-0.7514469922655878,-0.29464202808140433,-0.29535058477747816,-0.2723240870447319,-0.6985645727609535,-0.33185490642945165,-0.3170549114378327,-0.3712023521244569,-0.2780967190851578,-0.31795808966027594,-0.29517189746767314,-0.2815690114202986,-0.29806894926477734,-0.32117635580799164,-0.298337391037544,0.22900195641615986,-0.31972386370126793,-0.2391584847046505,-0.3228277360528859,-0.3459235012469982,-0.297365327774056,-0.30148486089037446,0.9036176980683411,359
0.33435521949571223,0.32125574670480844,0.3843406626046457,0.22063154990805023,0.2908859450220513,0.7696203202650822,0.4087812372214079,0.36683598377974874,0.3732725428129779,0.3636655563566756,0.2452737809157289,0.4173703038841839,0.24107658171813182,-0.08751796221944344,-0.029275033449600498,0.24630673485828367,-0.059113917673274625,0.014351522348561607,0.33435521949571223,0.4257882237726102,-0.009590685390488995,0.07187358150733579,0.2013500759342581,0.3689934570249277,0.4825918334988058,-1.9446201764028512,2.17611312724451,0.07867308188348375,1.5661017043267464,0.3639158857734558,0.37177218622032954,0.17416051160162932,1.646503813031353,0.3851859226484101,-0.05331080710046796,0.6527139870242158,0.17671206969774692,0.2853347947376598,0.2072875277470067,0.09673275583218648,0.3243461293139689,0.3304284935350144,0.32593668442665863,-0.5232084581211338,0.3885024196491581,-0.523165273139044,0.38545265592482936,0.3574717088419133,0.2770911027203897,0.2584702488258274,-1.7450260096885692,10912
-0.2875703353921993,-0.2818928540302966,-0.2921395653112116,-0.2767677731846772,-0.2666731341745719,-0.8444944500985659,-0.2773298113731552,-0.29360590308450624,-0.3078314530032108,-0.3139531882843413,-0.28267127996133484,-0.3021484091520365,-0.23581317644933894,-0.24008601724364276,-0.13765909124146394,-0.05775600767145454,-0.10702126497057922,-0.24868385423756773,-0.2875703353921993,-0.22984708083832234,-0.3597639551518028,-0.21500163135460107,-0.3268424553365267,-0.2977803443067021,-0.26069316433131506,0.44693274371932107,-0.2833852017060051,-0.2776453915243327,0.5093071480844455,-0.27594713678923155,-0.27633016289913875,-0.2615636934398228,0.5156789014525729,-0.31490992174083765,-0.29565650788371184,-0.3419682682082558,-0.27087104964454445,-0.29418438050037926,-0.28270315948690716,-0.2815690114202986,-0.28578273796718795,-0.30379740329464394,-0.28765949211350905,0.08796250369041743,-0.3070811198287113,0.7002485847321909,-0.30668375139075993,-0.34331503492883203,-0.28902915487981246,-0.2908757298837366,0.9036176980683411,538
-0.1570064749340041,-0.1936645484809127,-0.19395531964412335,-0.184715813772278,-0.1816847248634686,-1.2205802330153512,-0.172809574844247,-0.13904236756242858,-0.10144596092856444,-0.02885539270347549,-0.03967395373164361,-0.15432981305008198,-0.1212653787906137,-0.20632707108303142,-0.1228690884014893,-0.0281096646901487,-0.10610874406967817,-0.16855506713345697,-0.1570064749340041,-0.12679588697490082,-0.2764319594955344,-0.13437253398436097,-0.12792660023030297,-0.14605709638440964,-0.12567922947936738,-0.37342552539235413,0.9357626768686035,-0.17605000182044855,0.46002733511936056,-0.15376965230323764,-0.1605340815222745,0.006441843279779637,0.4673536651676164,-0.15617421051800934,-0.09818004634209342,-0.2857126472880844,-0.06575536165162853,-0.22265386300443743,-0.0912893821077476,-0.21063743006045763,-0.15431662228537205,-0.05974283491601068,-0.14660676860938252,-0.147103250852487,-0.13854828690998247,0.30700841613072277,-0.1296505884693934,-0.13718257466399184,-0.11208716247941676,-0.12112963377753125,-1.0828650827493418,3783
-0.2395956797054337,-0.21165470189011462,-0.2271170427048937,-0.23399982360013058,-0.21561476000040197,1.2191801744777864,-0.23386982308279475,-0.2528696789390329,-0.2723086938731369,-0.2838806212249728,-0.26360291249875245,-0.23936238669595683,-0.23162591789943437,-0.20259680078904121,-0.13487884417447332,-0.20244647833784768,-0.10291492091652453,-0.2012201807952679,-0.2395956797054337,-0.1079722942877743,-0.3394899812533189,-0.20936135472310527,-0.28563859732955943,-0.2552853460258564,-0.21040614671675828,-0.7071305840140529,1.3704153987952032,-0.25045387776805894,1.0621972287688397,-0.2322644938079644,-0.2317989089495591,-0.23846471516795126,1.2374652059051146,-0.2535288901971235,-0.24629141461368617,-0.11560774647979537,-0.2461588028288118,-0.22108484770120546,-0.24963409891887728,-0.2815690114202986,-0.2407251747702278,-0.27325800689115104,-0.2460969311928905,-0.30381375388108994,-0.26010068359829086,0.8313286409326808,-0.250287252558591,-0.2988438652605841,-0.2564239625111985,-0.2596952350959352,-0.4207041558101141,1085
-0.29172887844810474,-0.291342469185396,-0.3002762505700597,-0.2810243945820071,-0.27161360860485945,-1.6905965009466708,-0.2815170627595213,-0.2960641235070779,-0.304673230535692,-0.3082837699042964,-0.2936148647659474,-0.30992922262235895,-0.23494860079733437,-0.17946912496630194,-0.13877574785033722,-0.2088118693700479,-0.10747752542102973,-0.23668258319607366,-0.29172887844810474,-0.12743397486260002,-0.3594658084768251,-0.21862752347484837,-0.34213156597234984,-0.2964985926184167,-0.261094357191865,-0.7766524712269067,-0.018353054189785875,-0.26027790854451915,-1.0710302569421466,-0.2894987109208319,-0.2903855136118337,-0.2631418845018761,-1.0445358700331642,-0.3197595543412764,-0.2951322981219488,-0.36052630746692127,-0.27885588313928145,-0.3082660512724429,-0.291954087493518,-0.2815690114202986,-0.29155731819034847,-0.30547503413707583,-0.2903444420603497,-0.7896163132697593,-0.3132811214238131,-1.8121191591105255,-0.31857012944898083,-0.34051570522153174,-0.28738208846119173,-0.2875118590767539,0.9036176980683411,558
-0.20176403134248086,-0.19952570218470853,-0.194120891727879,-0.1865919549568831,-0.19597535338082922,-0.029924746270998382,-0.2064226203139223,-0.20625713740245963,-0.21401196355526683,-0.21574900208391165,-0.19512260152443484,-0.18902313681726726,-0.21797918456877377,-0.22292677389128782,-0.13271389768788228,-0.22918485485988133,-0.10702126497057922,-0.2108753387008308,-0.20176403134248086,-0.2687704419879738,-0.0681765070236079,-0.15301230532844712,-0.19805580268342213,-0.18615291842820836,-0.2244729713897906,0.2105583271956176,-0.5484173492222244,-0.17282649172192255,-0.33087688699042933,-0.1930378122377001,-0.19259707840290374,-0.19944035436081428,-0.29923416042410356,-0.2187799025827565,-0.2726659535575583,-0.21606888746453823,-0.22539479666110523,-0.19555513706604216,-0.2197865220427753,0.07308889537890616,-0.1963346121370188,-0.2050289234062275,-0.20056110860742274,0.33869930853618235,-0.19476298326491825,0.4599351483646279,-0.19589196313961416,-0.17999959495974413,-0.18428917609568765,-0.19811052339886676,0.24145677112911354,2410
0.09760609525384793,-0.03835593686849392,-0.037584313114342495,-0.0602651151934722,-0.024753208559252612,-1.4508875642546673,0.01794043199290419,0.12138852749173565,0.5303723796835005,0.6520171050947846,0.20324046655255815,0.16139587156962162,0.001911222924392607,-0.03380206998598452,-0.11559942598862041,-0.2669426159516567,-0.052726271366967344,-0.043308719722977555,0.09760609525384793,1.7118543614303565,-0.25824501232189445,0.02527415314712041,0.18704482055170546,0.20801859114744728,0.08069688544290128,-0.7905568486694772,0.7449395306569259,0.01918068122157188,0.6638398153077942,0.008244838254793538,0.0041593051898791335,0.10299844189449721,0.5318592261015538,0.06123403313732771,0.3200145030439366,-0.04201227327051543,0.017100396881672867,0.06449521086516054,0.05512274495049162,-0.05695233711413558,0.0620078025618963,0.40657338856772335,0.13562634892948403,-0.11576115024676596,0.19879046219512242,-0.3702385409051404,0.1756345790598276,0.34805578164463047,0.23161190140623028,0.25381258155462055,-1.0828650827493418,11475
-0.3096013190798659,-0.30191646892857055,-0.3138531614380213,-0.2903445798216583,-0.28216825852411004,-0.8927903499867255,-0.29428587880036305,-0.31594059149530024,-0.3408624035809304,-0.35176574391472765,-0.32934732727191696,-0.33221370843904086,-0.2364404176086364,-0.23840739561134716,-0.14027981593575836,-0.5441889281717338,-0.11477769262823806,-0.25364678587126827,-0.3096013190798659,-0.20464260927420377,-0.3840629091624857,-0.22953205829574028,-0.36631472809773796,-0.3288710391045985,-0.27314268028525546,1.1421516158478595,0.2572803792270823,-0.28959650039301754,-0.3341867251746515,-0.301722977398091,-0.3021621189761172,-0.285523503200087,-0.2271058687666462,-0.33928500609213086,-0.3216715722047072,-0.3716362078048483,-0.29129577308926397,-0.328700763237491,-0.30633595311994644,-0.2815690114202986,-0.30909425538705637,-0.34319729657467024,-0.3098625580283773,-0.6329058102411563,-0.3345816163002965,-0.523165273139044,-0.33636611919716464,-0.36768192760828694,-0.31074354072530175,-0.31597538128968466,0.9036176980683411,62
-0.0704416190507283,-0.1141920888727095,-0.09130062771563312,-0.03706551989996812,-0.0796700524331099,0.38798862500743453,-0.07592762106409459,-0.04605140072000316,-0.05265287253130141,-0.06908361355666354,-0.05269018717349333,-0.022806246675249112,-0.17432659037442458,-0.18487801689258773,-0.11345726841241453,-0.03359524501948286,-0.10063361866427194,-0.14527440601537076,-0.0704416190507283,-0.1644430723491539,0.6051877584135374,-0.05167533518257242,0.03210729526667176,-0.08177231940271269,-0.11714134391578893,0.4191239888341791,0.14066623431994568,-0.07783162269597259,0.22429330444309564,-0.08916413732429632,-0.09040553903837122,-0.058550934093871264,0.19775350023859595,-0.004054625214014199,0.09844992143538182,-0.2259251429292371,0.1055390695190519,-0.13227766760781975,0.06376572544135045,-0.03330847666085526,-0.06396697971150274,-0.05627355948457388,-0.056525537251690794,-0.33515585448680985,-0.03801318763541218,-0.042538400403916446,-0.027374013426057806,-0.0021149162867523936,-0.07084327481313911,-0.0631675521802904,0.24145677112911354,4930
-0.21204495718148586,-0.20498016359068996,-0.21543238422271072,-0.2166303874716897,-0.2046313912256305,-0.0700529473678936,-0.20941351416132667,-0.20782571614829107,-0.2133455496401023,-0.2156997027936504,-0.21286447385918542,-0.20008740299256325,-0.23269392311661652,-0.20241028727434168,-0.13560808930679874,-0.3297539366671552,-0.1088463067723813,-0.20320535344874813,-0.21204495718148586,-0.1382814689534865,-0.3260733808793222,-0.1658237908199876,-0.20557245681840852,-0.2006958702760616,-0.22357028745355326,0.34960210162132527,-0.38939806071249283,-0.19758392642420727,-0.3913365978222202,-0.21752189807581673,-0.21856489463615608,-0.18896690458536944,-0.45816090475409427,-0.24633683070848303,-0.17999287729936475,-0.2732959145225702,-0.17733118843892162,-0.18172616741991784,-0.18299833238326735,-0.21063743006045763,-0.21109999447978364,-0.21211406337183783,-0.21320822874607134,0.5267519121705063,-0.20779006655120058,-0.4576252450387998,-0.22624587772896915,-0.19011535458385204,-0.20274304270431553,-0.20302694996291845,0.24145677112911354,2442
-0.27227936957740617,-0.2698117004775746,-0.27749826247624954,-0.25968076691198333,-0.2515046527625734,0.11068587491182236,-0.2632265965388561,-0.2796993989796722,-0.29120007964214845,-0.29290239134278334,-0.2679140216642059,-0.2821400009485584,-0.2340501202178002,-0.21117642246521867,-0.13765909124146394,-0.24322310499152647,-0.11158386947508442,-0.23929940169384306,-0.27227936957740617,-0.21421392758969182,-0.20085177738868637,-0.2118860499772034,-0.3175745388507189,-0.27148800198289963,-0.24618753496705623,-0.7210349614566234,0.31028680873032616,-0.2579096154109082,-0.11559030109669224,-0.264546512115336,-0.26472029499937316,-0.2552509291916094,-0.07846261965800783,-0.2994807940622081,-0.2834452862603122,-0.2291954547925314,-0.2787224708034864,-0.2676762632630678,-0.2849947170297692,-0.2815690114202986,-0.2702955330965281,-0.28687450576758844,-0.27129445137123814,-0.7739452629668988,-0.2924863363022319,-0.523165273139044,-0.2925275452061669,-0.3166577815797678,-0.27514673792286654,-0.2736682369095557,0.9036176980683411,868
-0.2904876118113745,-0.26875908511852553,-0.28371904219449673,-0.27132091168098493,-0.2681634425770966,-0.6232869561055824,-0.2816781108897662,-0.3015892665520961,-0.3268387368444249,-0.33909582631758384,-0.31409263330185105,-0.32420950216594097,-0.23589793876816292,0.5514773391410783,-0.13941383734112195,-0.3620394646129282,-0.11523395307868857,-0.23812634512587746,-0.2904876118113745,-0.180395269541634,-0.3766092422880431,-0.21760690198914914,-0.3463424664563474,-0.3074427801106995,-0.2668615045622704,-0.19266861863893453,-0.516613491520278,-0.25444489027099587,-0.5416032513859048,-0.2874307181915234,-0.2879153289523091,-0.2704589521532143,-0.529426245763606,-0.3168080395644315,-0.29057482133816853,-0.3035952639389532,-0.2771947514043154,-0.29719556736704283,-0.28905413196938573,-0.2815690114202986,-0.2898608829665613,-0.327544837938,-0.29461947043392167,1.3259754776163806,-0.3113290817698903,2.4261359913719716,-0.3104309824396228,-0.342106233464316,-0.29040731249539303,-0.29592153609421074,0.9036176980683411,410
